session_id,timestamp,email,password,mouse_movements,time_to_submit,honeypot_filled,honeypot_total_length,keystrokes,focus_events,paste_events,email_length,password_length,cookies_enabled,is_attack,attack_type
session_002841,2026-01-13T22:59:33.967071,user2841@yahoo.com,***,12,5.48,0,0,29,2,0,18,8,1,0,legitimate
session_002842,2026-01-18T22:59:33.967071,user2842@outlook.com,***,41,6.45,0,0,31,2,0,20,8,1,0,legitimate
session_002843,2026-01-13T22:59:33.967071,bot2843@automated.com,botpass4637,0,0.22,1,21,0,0,1,21,11,1,1,bot
session_002844,2026-02-03T22:59:33.967071,user2844@yahoo.com,***,22,17.41,0,0,36,8,0,18,10,1,0,legitimate
session_002845,2026-01-09T22:59:33.967071,user2845@yahoo.com,***,30,11.63,0,0,33,10,0,18,14,1,0,legitimate
session_002846,2026-01-31T22:59:33.967071,user2846@yahoo.com,***,37,4.3,0,0,43,10,0,18,15,1,0,legitimate
session_002847,2026-02-06T22:59:33.967071,user2847@yahoo.com,***,40,19.14,0,0,31,10,0,18,12,1,0,legitimate
session_002848,2026-01-09T22:59:33.967071,user2848@outlook.com,***,16,13.84,0,0,35,8,0,20,8,1,0,legitimate
session_002849,2026-02-04T22:59:33.967071,user2849@outlook.com,***,27,5.52,0,0,42,9,0,20,15,1,0,legitimate
session_002850,2026-01-30T22:59:33.967071,user2850@gmail.com,***,27,6.3,0,0,38,4,1,18,11,1,0,legitimate
session_002851,2026-01-21T22:59:33.967071,....//....//....//etc/passwd,test,2,0.85,0,0,28,1,1,28,4,1,1,path_traversal
session_002852,2026-01-10T22:59:33.967071,user2852@company.com,***,44,8.3,0,0,40,5,0,20,13,1,0,legitimate
session_002853,2026-02-01T22:59:33.967071,user2853@outlook.com,***,6,6.56,0,0,38,3,0,20,16,1,0,legitimate
session_002854,2026-01-23T22:59:33.967071,user2854@yahoo.com,***,32,16.26,0,0,33,6,0,18,15,1,0,legitimate
session_002855,2026-01-25T22:59:33.967071,user2855@outlook.com,***,30,3.02,0,0,42,10,1,20,15,1,0,legitimate
session_002856,2026-02-07T22:59:33.967071,user2856@company.com,***,6,11.54,0,0,33,5,1,20,11,1,0,legitimate
session_002857,2026-01-27T22:59:33.967071,user2857@gmail.com,***,12,10.01,0,0,30,3,0,18,12,1,0,legitimate
session_002858,2026-01-22T22:59:33.967071,user2858@outlook.com,***,37,6.34,0,0,36,9,1,20,11,1,0,legitimate
session_002859,2026-02-01T22:59:33.967071,user2859@yahoo.com,***,25,2.72,0,0,36,5,0,18,16,1,0,legitimate
session_002860,2026-01-24T22:59:33.967071,user2860@company.com,***,49,5.02,0,0,39,7,0,20,9,1,0,legitimate
session_002861,2026-01-31T22:59:33.967071,user2861@yahoo.com,***,7,5.17,0,0,30,6,0,18,8,1,0,legitimate
session_002862,2026-01-16T22:59:33.967071,admin' OR '1'='1'--,123,1,0.79,1,19,17,0,1,19,3,1,1,sql_injection
session_002863,2026-01-26T22:59:33.967071,user2863@company.com,***,14,9.9,0,0,36,5,0,20,12,1,0,legitimate
session_002864,2026-01-25T22:59:33.967071,<svg onload=alert(1)>,pass,0,0.58,0,0,21,1,1,21,4,1,1,xss
session_002865,2026-01-09T22:59:33.967071,user2865@gmail.com,***,14,19.24,0,0,35,7,0,18,11,1,0,legitimate
session_002866,2026-01-09T22:59:33.967071,user2866@outlook.com,***,25,8.91,0,0,32,10,0,20,8,1,0,legitimate
session_002867,2026-01-30T22:59:33.967071,user2867@yahoo.com,***,15,2.99,0,0,39,2,0,18,12,1,0,legitimate
session_002868,2026-01-26T22:59:33.967071,user2868@gmail.com,***,25,2.79,0,0,36,4,0,18,12,1,0,legitimate
session_002869,2026-02-02T22:59:33.967071,....//....//....//etc/passwd,test,1,1.17,0,0,28,0,1,28,4,1,1,path_traversal
session_002870,2026-01-23T22:59:33.967071,user2870@company.com,***,19,19.24,0,0,38,7,0,20,14,1,0,legitimate
session_002871,2026-01-17T22:59:33.967071,user2871@outlook.com,***,39,15.27,0,0,37,10,0,20,14,1,0,legitimate
session_002872,2026-02-04T22:59:33.967071,user2872@company.com,***,38,15.42,0,0,41,7,0,20,11,1,0,legitimate
session_002873,2026-01-13T22:59:33.967071,user2873@company.com,***,48,11.66,0,0,35,2,1,20,13,1,0,legitimate
session_002874,2026-01-15T22:59:33.967071,user2874@yahoo.com,***,12,4.28,0,0,40,8,1,18,15,1,0,legitimate
session_002875,2026-01-30T22:59:33.967071,user2875@gmail.com,***,27,7.52,0,0,34,9,1,18,9,1,0,legitimate
session_002876,2026-01-18T22:59:33.967071,<iframe src=javascript:alert(1)>,test,0,0.3,0,0,32,1,1,32,4,1,1,xss
session_002877,2026-02-02T22:59:33.967071,user2877@company.com,***,34,5.47,0,0,42,2,0,20,16,1,0,legitimate
session_002878,2026-02-07T22:59:33.967071,user2878@gmail.com,***,7,5.76,0,0,32,6,0,18,11,1,0,legitimate
session_002879,2026-02-07T22:59:33.967071,user2879@yahoo.com,***,26,3.54,0,0,29,8,0,18,10,1,0,legitimate
session_002880,2026-02-05T22:59:33.967071,user2880@company.com,***,49,12.63,0,0,36,10,1,20,11,1,0,legitimate
session_002881,2026-02-01T22:59:33.967071,1' AND '1'='1,test,0,1.29,1,13,15,2,0,13,4,1,1,sql_injection
session_002882,2026-01-20T22:59:33.967071,user2882@gmail.com,***,17,8.7,0,0,42,7,0,18,15,1,0,legitimate
session_002883,2026-02-05T22:59:33.967071,user2883@gmail.com,***,24,14.65,0,0,29,4,0,18,11,1,0,legitimate
session_002884,2026-01-16T22:59:33.967071,user2884@outlook.com,***,19,14.79,0,0,37,3,0,20,8,1,0,legitimate
session_002885,2026-01-28T22:59:33.967071,<input onfocus=alert(1) autofocus>,,0,0.76,0,0,34,1,1,34,0,1,1,xss
session_002886,2026-01-24T22:59:33.967071,user2886@outlook.com,***,36,15.79,0,0,38,3,0,20,8,1,0,legitimate
session_002887,2026-01-28T22:59:33.967071,user2887@gmail.com,***,37,19.0,0,0,37,3,1,18,11,1,0,legitimate
session_002888,2026-01-15T22:59:33.967071,user2888@outlook.com,***,19,3.56,0,0,41,4,0,20,12,1,0,legitimate
session_002889,2026-01-15T22:59:33.967071,user2889@outlook.com,***,49,2.08,0,0,40,6,0,20,13,1,0,legitimate
session_002890,2026-01-24T22:59:33.967071,user2890@outlook.com,***,31,6.37,0,0,43,9,0,20,14,1,0,legitimate
session_002891,2026-02-08T22:59:33.967071,user2891@gmail.com,***,44,17.66,0,0,39,5,0,18,13,1,0,legitimate
session_002892,2026-01-22T22:59:33.967071,user2892@yahoo.com,***,9,16.58,0,0,29,5,1,18,9,1,0,legitimate
session_002893,2026-01-15T22:59:33.967071,user2893@outlook.com,***,18,9.52,0,0,37,9,0,20,8,1,0,legitimate
session_002894,2026-02-08T22:59:33.967071,test@test.com; ls -la,| cat /etc/passwd,2,0.67,0,0,10,1,1,21,17,1,1,command_injection
session_002895,2026-01-29T22:59:33.967071,user2895@company.com,***,32,2.34,0,0,32,2,0,20,10,1,0,legitimate
session_002896,2026-01-25T22:59:33.967071,user2896@company.com,***,48,2.3,0,0,36,6,0,20,9,1,0,legitimate
session_002897,2026-01-12T22:59:33.967071,user2897@gmail.com,***,15,3.12,0,0,29,8,1,18,11,1,0,legitimate
session_002898,2026-01-19T22:59:33.968068,user2898@yahoo.com,***,9,19.21,0,0,34,9,0,18,13,1,0,legitimate
session_002899,2026-02-04T22:59:33.968068,user2899@yahoo.com,***,20,14.35,0,0,39,2,0,18,16,1,0,legitimate
session_002900,2026-01-20T22:59:33.968068,user2900@yahoo.com,***,28,12.9,0,0,28,10,1,18,8,1,0,legitimate
session_002901,2026-01-19T22:59:33.968068,user2901@gmail.com,***,30,5.32,0,0,35,8,0,18,14,1,0,legitimate
session_002902,2026-01-10T22:59:33.968068,user2902@company.com,***,28,15.66,0,0,42,9,0,20,16,1,0,legitimate
session_002903,2026-01-11T22:59:33.968068,'; DROP TABLE users--,admin,0,1.45,0,0,14,2,0,21,5,1,1,sql_injection
session_002904,2026-01-19T22:59:33.968068,user2904@outlook.com,***,13,9.04,0,0,39,8,0,20,13,1,0,legitimate
session_002905,2026-01-24T22:59:33.968068,user2905@gmail.com,***,44,3.34,0,0,31,4,0,18,10,1,0,legitimate
session_002906,2026-01-25T22:59:33.968068,user2906@outlook.com,***,47,9.24,0,0,38,8,0,20,11,1,0,legitimate
session_002907,2026-01-22T22:59:33.968068,user2907@company.com,***,26,8.02,0,0,34,5,1,20,8,1,0,legitimate
session_002908,2026-01-15T22:59:33.968068,test@test.com`cat /etc/shadow`,; ls -la,2,0.71,0,0,15,1,1,30,8,1,1,command_injection
session_002909,2026-01-29T22:59:33.968068,user2909@yahoo.com,***,50,10.9,0,0,37,5,0,18,10,1,0,legitimate
session_002910,2026-01-30T22:59:33.968068,admin'--,test,0,0.41,0,0,10,2,1,8,4,1,1,sql_injection
session_002911,2026-02-02T22:59:33.968068,user2911@gmail.com,***,29,3.63,0,0,39,3,0,18,15,1,0,legitimate
session_002912,2026-01-10T22:59:33.968068,user2912@yahoo.com,***,26,9.59,0,0,28,10,0,18,10,1,0,legitimate
session_002913,2026-01-30T22:59:33.968068,user2913@gmail.com,***,41,15.04,0,0,37,6,0,18,10,1,0,legitimate
session_002914,2026-01-23T22:59:33.968068,user2914@gmail.com,***,20,15.37,0,0,30,8,0,18,11,1,0,legitimate
session_002915,2026-01-21T22:59:33.968068,user2915@gmail.com,***,46,8.05,0,0,37,6,0,18,13,1,0,legitimate
session_002916,2026-01-22T22:59:33.968068,user2916@yahoo.com,***,14,18.71,0,0,37,9,0,18,16,1,0,legitimate
session_002917,2026-01-28T22:59:33.968068,user2917@yahoo.com,***,14,2.37,0,0,33,9,1,18,9,1,0,legitimate
session_002918,2026-01-11T22:59:33.968068,user2918@company.com,***,5,18.37,0,0,41,5,1,20,13,1,0,legitimate
session_002919,2026-02-02T22:59:33.968068,user2919@outlook.com,***,15,14.6,0,0,40,10,0,20,15,1,0,legitimate
session_002920,2026-02-05T22:59:33.968068,test,pass412,0,0.92,0,0,3,1,0,4,7,1,1,brute_force
session_002921,2026-02-02T22:59:33.968068,user2921@company.com,***,46,5.15,0,0,38,8,0,20,8,1,0,legitimate
session_002922,2026-01-16T22:59:33.968068,user2922@outlook.com,***,18,12.62,0,0,45,5,0,20,16,1,0,legitimate
session_002923,2026-01-19T22:59:33.968068,user2923@yahoo.com,***,18,15.65,0,0,29,5,0,18,9,1,0,legitimate
session_002924,2026-01-14T22:59:33.968068,user2924@gmail.com,***,40,13.86,0,0,35,2,0,18,16,1,0,legitimate
session_002925,2026-01-21T22:59:33.968068,user2925@company.com,***,28,3.01,0,0,33,9,1,20,8,1,0,legitimate
session_002926,2026-02-03T22:59:33.968068,user2926@yahoo.com,***,32,19.38,0,0,31,9,1,18,9,1,0,legitimate
session_002927,2026-01-23T22:59:33.968068,bot2927@automated.com,botpass3268,0,0.21,1,21,0,0,1,21,11,1,1,bot
session_002928,2026-01-22T22:59:33.968068,admin' UNION SELECT,,2,0.75,1,19,8,1,0,19,0,1,1,sql_injection
session_002929,2026-01-15T22:59:33.968068,admin' OR '1'='1,test,3,0.69,0,0,6,2,0,16,4,1,1,sql_injection
session_002930,2026-01-25T22:59:33.968068,'; DROP TABLE users--,admin,3,1.26,1,21,13,2,1,21,5,1,1,sql_injection
session_002931,2026-01-24T22:59:33.968068,user2931@gmail.com,***,17,5.55,0,0,35,4,0,18,12,1,0,legitimate
session_002932,2026-01-16T22:59:33.968068,user2932@outlook.com,***,27,7.24,0,0,32,10,0,20,10,1,0,legitimate
session_002933,2026-01-28T22:59:33.968068,test@test.com| cat /etc/passwd,; rm -rf /,2,0.63,0,0,14,0,1,30,10,1,1,command_injection
session_002934,2026-02-03T22:59:33.968068,user2934@yahoo.com,***,30,16.48,0,0,33,7,0,18,14,1,0,legitimate
session_002935,2026-01-27T22:59:33.968068,user2935@gmail.com,***,37,4.58,0,0,29,8,0,18,11,1,0,legitimate
session_002936,2026-01-09T22:59:33.968068,bot2936@automated.com,botpass8632,0,0.44,1,21,0,0,1,21,11,1,1,bot
session_002937,2026-01-14T22:59:33.968068,user2937@yahoo.com,***,39,12.22,0,0,34,2,1,18,11,1,0,legitimate
session_002938,2026-02-05T22:59:33.968068,user2938@company.com,***,39,19.57,0,0,29,4,0,20,8,1,0,legitimate
session_002939,2026-01-18T22:59:33.968068,test@test.com&& whoami,&& whoami,1,0.43,0,0,15,2,1,22,9,1,1,command_injection
session_002940,2026-01-22T22:59:33.968068,administrator,pass222,1,0.43,0,0,7,2,0,13,7,1,1,brute_force
session_002941,2026-01-20T22:59:33.968068,user2941@company.com,***,37,2.99,0,0,42,4,0,20,13,1,0,legitimate
session_002942,2026-01-11T22:59:33.968068,user2942@outlook.com,***,16,17.56,0,0,42,2,1,20,16,1,0,legitimate
session_002943,2026-01-11T22:59:33.968068,test@test.com; rm -rf /,`cat /etc/shadow`,2,0.72,0,0,18,0,1,23,17,1,1,command_injection
session_002944,2026-02-05T22:59:33.968068,../../../etc/passwd,test,0,0.91,0,0,19,1,1,19,4,1,1,path_traversal
session_002945,2026-01-28T22:59:33.968068,../../../etc/passwd,test,0,0.6,0,0,19,0,1,19,4,1,1,path_traversal
session_002946,2026-01-22T22:59:33.968068,"'""><script>alert(String.fromCharCode(88,83,83))</script>",,2,0.46,0,0,56,0,1,56,0,1,1,xss
session_002947,2026-01-26T22:59:33.968068,user2947@gmail.com,***,17,14.94,0,0,38,4,1,18,10,1,0,legitimate
session_002948,2026-02-06T22:59:33.968068,user2948@outlook.com,***,48,8.94,0,0,36,7,0,20,12,1,0,legitimate
session_002949,2026-02-01T22:59:33.968068,user2949@outlook.com,***,43,13.51,0,0,37,7,1,20,11,1,0,legitimate
session_002950,2026-01-10T22:59:33.968068,user2950@company.com,***,25,19.03,0,0,32,3,0,20,10,1,0,legitimate
session_002951,2026-01-14T22:59:33.968068,../../../etc/passwd,test,0,0.75,0,0,19,1,1,19,4,1,1,path_traversal
session_002952,2026-02-01T22:59:33.968068,user2952@yahoo.com,***,34,9.82,0,0,35,2,1,18,16,1,0,legitimate
session_002953,2026-01-20T22:59:33.968068,user2953@outlook.com,***,32,9.22,0,0,35,6,0,20,10,1,0,legitimate
session_002954,2026-02-02T22:59:33.968068,user2954@yahoo.com,***,39,9.38,0,0,33,9,0,18,8,1,0,legitimate
session_002955,2026-01-29T22:59:33.968068,user2955@yahoo.com,***,41,9.71,0,0,32,2,1,18,13,1,0,legitimate
session_002956,2026-01-09T22:59:33.968068,<input onfocus=alert(1) autofocus>,pass,2,0.61,0,0,34,0,1,34,4,1,1,xss
session_002957,2026-01-10T22:59:33.968068,admin'--,test,1,0.49,0,0,5,1,1,8,4,1,1,sql_injection
session_002958,2026-01-09T22:59:33.968068,user2958@gmail.com,***,16,19.22,0,0,38,5,1,18,10,1,0,legitimate
session_002959,2026-01-21T22:59:33.968068,user2959@yahoo.com,***,35,17.07,0,0,43,7,1,18,15,1,0,legitimate
session_002960,2026-02-05T22:59:33.968068,"'""><script>alert(String.fromCharCode(88,83,83))</script>",pass,1,0.8,0,0,56,1,1,56,4,1,1,xss
session_002961,2026-02-02T22:59:33.968068,user2961@gmail.com,***,48,16.77,0,0,33,7,1,18,12,1,0,legitimate
session_002962,2026-02-01T22:59:33.968068,user2962@company.com,***,13,11.55,0,0,41,8,1,20,14,1,0,legitimate
session_002963,2026-01-23T22:59:33.968068,user2963@company.com,***,18,2.6,0,0,34,10,0,20,9,1,0,legitimate
session_002964,2026-02-03T22:59:33.968068,user2964@outlook.com,***,39,15.53,0,0,39,4,0,20,16,1,0,legitimate
session_002965,2026-01-11T22:59:33.968068,root,pass98,1,0.93,0,0,4,2,0,4,6,1,1,brute_force
session_002966,2026-02-08T22:59:33.968068,user2966@outlook.com,***,50,16.26,0,0,39,3,0,20,12,1,0,legitimate
session_002967,2026-01-23T22:59:33.968068,user2967@gmail.com,***,24,17.77,0,0,31,2,0,18,12,1,0,legitimate
session_002968,2026-02-03T22:59:33.968068,user2968@company.com,***,29,4.3,0,0,46,5,1,20,16,1,0,legitimate
session_002969,2026-02-04T22:59:33.968068,user2969@gmail.com,***,11,17.22,0,0,32,8,0,18,12,1,0,legitimate
session_002970,2026-01-31T22:59:33.968068,admin'--,123,0,0.76,0,0,6,0,0,8,3,1,1,sql_injection
session_002971,2026-01-29T22:59:33.968068,user2971@outlook.com,***,12,19.5,0,0,36,9,1,20,15,1,0,legitimate
session_002972,2026-01-10T22:59:33.968068,user2972@company.com,***,48,6.22,0,0,29,8,1,20,9,1,0,legitimate
session_002973,2026-01-21T22:59:33.968068,user2973@outlook.com,***,35,14.43,0,0,39,4,1,20,11,1,0,legitimate
session_002974,2026-01-23T22:59:33.968068,user2974@yahoo.com,***,15,6.82,0,0,36,10,0,18,11,1,0,legitimate
session_002975,2026-01-13T22:59:33.968068,root,pass82,1,0.45,0,0,10,2,0,4,6,1,1,brute_force
session_002976,2026-01-30T22:59:33.968068,user2976@yahoo.com,***,20,19.92,0,0,35,10,0,18,11,1,0,legitimate
session_002977,2026-02-04T22:59:33.968068,user2977@outlook.com,***,44,5.08,0,0,41,7,0,20,14,1,0,legitimate
session_002978,2026-01-13T22:59:33.968068,user2978@outlook.com,***,22,2.14,0,0,38,5,1,20,10,1,0,legitimate
session_002979,2026-01-20T22:59:33.968068,user2979@gmail.com,***,6,14.72,0,0,40,8,0,18,15,1,0,legitimate
session_002980,2026-02-04T22:59:33.968068,user2980@gmail.com,***,40,9.71,0,0,37,10,1,18,16,1,0,legitimate
session_002981,2026-01-20T22:59:33.968068,user2981@company.com,***,10,7.07,0,0,32,4,1,20,8,1,0,legitimate
session_002982,2026-02-01T22:59:33.968068,bot2982@automated.com,botpass6486,0,0.25,1,21,0,0,1,21,11,1,1,bot
session_002983,2026-02-06T22:59:33.968068,user2983@outlook.com,***,34,16.44,0,0,39,8,0,20,15,1,0,legitimate
session_002984,2026-01-17T22:59:33.968068,user2984@gmail.com,***,22,8.76,0,0,43,4,0,18,15,1,0,legitimate
session_002985,2026-01-19T22:59:33.968068,bot2985@automated.com,botpass4447,0,0.36,1,21,0,0,1,21,11,1,1,bot
session_002986,2026-01-12T22:59:33.968068,user2986@yahoo.com,***,32,9.91,0,0,37,8,0,18,11,1,0,legitimate
session_002987,2026-01-20T22:59:33.968068,user2987@gmail.com,***,49,4.7,0,0,40,4,0,18,15,1,0,legitimate
session_002988,2026-01-25T22:59:33.968068,user2988@outlook.com,***,47,7.98,0,0,38,8,0,20,11,1,0,legitimate
session_002989,2026-01-13T22:59:33.968068,admin'--,123,0,1.17,0,0,17,2,1,8,3,1,1,sql_injection
session_002990,2026-01-31T22:59:33.968068,user2990@gmail.com,***,28,19.52,0,0,36,4,0,18,12,1,0,legitimate
session_002991,2026-01-12T22:59:33.968068,user2991@outlook.com,***,40,4.36,0,0,34,3,0,20,13,1,0,legitimate
session_002992,2026-01-15T22:59:33.968068,user2992@outlook.com,***,48,7.1,0,0,42,6,0,20,16,1,0,legitimate
session_002993,2026-01-09T22:59:33.968068,user2993@gmail.com,***,13,15.05,0,0,34,10,0,18,15,1,0,legitimate
session_002994,2026-01-21T22:59:33.968068,user2994@company.com,***,7,18.55,0,0,35,9,0,20,15,1,0,legitimate
session_002995,2026-01-25T22:59:33.968068,user2995@company.com,***,40,16.94,0,0,42,9,0,20,16,1,0,legitimate
session_002996,2026-01-19T22:59:33.968068,user2996@yahoo.com,***,32,12.75,0,0,33,2,1,18,11,1,0,legitimate
session_002997,2026-01-23T22:59:33.968068,user2997@outlook.com,***,6,7.12,0,0,39,3,1,20,15,1,0,legitimate
session_002998,2026-01-23T22:59:33.968068,user2998@company.com,***,21,11.08,0,0,34,4,0,20,9,1,0,legitimate
session_002999,2026-02-04T22:59:33.968068,user2999@outlook.com,***,33,4.14,0,0,36,7,1,20,14,1,0,legitimate
session_003000,2026-01-13T22:59:33.968068,..\..\..\windows\system32,test,2,0.77,0,0,25,1,1,25,4,1,1,path_traversal
session_003001,2026-01-27T22:59:33.968068,user3001@outlook.com,***,33,14.3,0,0,38,10,1,20,14,1,0,legitimate
session_003002,2026-01-30T22:59:33.968068,user3002@company.com,***,30,8.33,0,0,38,2,0,20,14,1,0,legitimate
session_003003,2026-01-19T22:59:33.968068,test@test.com| cat /etc/passwd,&& whoami,2,0.26,0,0,24,1,1,30,9,1,1,command_injection
session_003004,2026-02-03T22:59:33.968068,admin,pass159,1,0.86,0,0,4,1,0,5,7,1,1,brute_force
session_003005,2026-01-13T22:59:33.968068,user3005@company.com,***,36,4.43,0,0,37,2,1,20,11,1,0,legitimate
session_003006,2026-01-13T22:59:33.968068,user3006@company.com,***,23,2.31,0,0,38,10,1,20,9,1,0,legitimate
session_003007,2026-02-07T22:59:33.968068,user3007@outlook.com,***,12,7.53,0,0,39,2,1,20,13,1,0,legitimate
session_003008,2026-01-13T22:59:33.968068,user3008@outlook.com,***,41,10.66,0,0,37,9,0,20,15,1,0,legitimate
session_003009,2026-01-27T22:59:33.968068,user3009@gmail.com,***,28,13.33,0,0,40,10,1,18,14,1,0,legitimate
session_003010,2026-01-21T22:59:33.968068,user3010@company.com,***,15,7.15,0,0,30,9,0,20,9,1,0,legitimate
session_003011,2026-02-01T22:59:33.968068,user3011@outlook.com,***,35,12.98,0,0,41,6,1,20,14,1,0,legitimate
session_003012,2026-01-27T22:59:33.968068,user3012@outlook.com,***,29,5.33,0,0,40,6,1,20,16,1,0,legitimate
session_003013,2026-02-08T22:59:33.968068,user3013@outlook.com,***,40,16.86,0,0,36,5,0,20,14,1,0,legitimate
session_003014,2026-01-09T22:59:33.968068,user3014@company.com,***,8,15.28,0,0,39,10,0,20,13,1,0,legitimate
session_003015,2026-01-19T22:59:33.969067,user3015@company.com,***,11,14.99,0,0,32,5,0,20,12,1,0,legitimate
session_003016,2026-01-10T22:59:33.969067,user3016@outlook.com,***,14,13.16,0,0,38,5,0,20,16,1,0,legitimate
session_003017,2026-01-19T22:59:33.969067,user3017@yahoo.com,***,20,8.36,0,0,39,6,0,18,11,1,0,legitimate
session_003018,2026-01-21T22:59:33.969067,user3018@gmail.com,***,26,5.29,0,0,36,10,0,18,8,1,0,legitimate
session_003019,2026-01-13T22:59:33.969067,user3019@gmail.com,***,9,14.58,0,0,37,6,0,18,9,1,0,legitimate
session_003020,2026-01-14T22:59:33.969067,test@test.com; rm -rf /,`cat /etc/shadow`,1,0.13,0,0,24,0,1,23,17,1,1,command_injection
session_003021,2026-01-22T22:59:33.969067,test,pass587,0,0.76,0,0,3,1,0,4,7,1,1,brute_force
session_003022,2026-01-26T22:59:33.969067,bot3022@automated.com,botpass6254,0,0.37,1,21,0,0,1,21,11,1,1,bot
session_003023,2026-01-21T22:59:33.969067,user3023@outlook.com,***,32,10.5,0,0,31,10,1,20,10,1,0,legitimate
session_003024,2026-01-11T22:59:33.969067,user3024@gmail.com,***,29,3.33,0,0,29,10,1,18,8,1,0,legitimate
session_003025,2026-02-03T22:59:33.969067,user3025@gmail.com,***,50,9.47,0,0,32,2,0,18,9,1,0,legitimate
session_003026,2026-01-21T22:59:33.969067,bot3026@automated.com,botpass1945,0,0.35,1,21,0,0,1,21,11,1,1,bot
session_003027,2026-01-15T22:59:33.969067,user3027@company.com,***,41,18.71,0,0,40,9,0,20,16,1,0,legitimate
session_003028,2026-01-09T22:59:33.969067,user3028@yahoo.com,***,35,13.17,0,0,33,6,1,18,11,1,0,legitimate
session_003029,2026-01-22T22:59:33.969067,user3029@gmail.com,***,29,7.1,0,0,31,9,1,18,9,1,0,legitimate
session_003030,2026-01-14T22:59:33.969067,user3030@gmail.com,***,38,16.79,0,0,26,4,0,18,8,1,0,legitimate
session_003031,2026-01-25T22:59:33.969067,user3031@company.com,***,40,10.16,0,0,41,10,1,20,11,1,0,legitimate
session_003032,2026-01-31T22:59:33.969067,root,pass36,1,0.44,0,0,8,0,0,4,6,1,1,brute_force
session_003033,2026-01-25T22:59:33.969067,user3033@gmail.com,***,44,18.69,0,0,35,4,0,18,9,1,0,legitimate
session_003034,2026-01-27T22:59:33.969067,user3034@yahoo.com,***,5,3.93,0,0,36,5,0,18,9,1,0,legitimate
session_003035,2026-02-01T22:59:33.969067,user3035@yahoo.com,***,49,2.86,0,0,32,3,0,18,10,1,0,legitimate
session_003036,2026-01-25T22:59:33.969067,admin,pass338,0,0.84,0,0,10,1,0,5,7,1,1,brute_force
session_003037,2026-01-11T22:59:33.969067,user3037@company.com,***,19,8.14,0,0,31,10,0,20,8,1,0,legitimate
session_003038,2026-01-12T22:59:33.969067,user3038@outlook.com,***,26,4.7,0,0,28,5,1,20,8,1,0,legitimate
session_003039,2026-01-17T22:59:33.969067,user3039@gmail.com,***,46,3.33,0,0,34,5,1,18,13,1,0,legitimate
